ax,az,gx,gz,state
0.116250,-0.056665,-3.358779,-2.625954,moving
0.113809,-0.063013,-2.992366,-2.381679,moving
0.117715,-0.025659,-2.992366,-2.625954,moving
0.114297,-0.050317,-3.114504,-2.442748,moving
0.111123,-0.052271,-3.358779,-2.320611,moving
0.107461,-0.019312,-3.175573,-2.320611,moving
0.111123,-0.043726,-3.603053,-2.259542,moving
0.102822,-0.049097,-3.603053,-2.259542,moving
0.102578,-0.022485,-3.236641,-2.442748,moving
0.102090,-0.022729,-3.419847,-2.259542,moving
0.106240,-0.049585,-3.664122,-2.198473,moving
0.102090,-0.034204,-3.480916,-2.503817,moving
0.107461,-0.024927,-3.541985,-2.259542,moving
0.108438,-0.056421,-3.541985,-2.320611,moving
0.104531,-0.044458,-3.358779,-2.137405,moving
0.099893,-0.029565,-3.480916,-2.259542,moving
0.104287,-0.040063,-3.664122,-2.320611,moving
0.101357,-0.041528,-3.419847,-2.137405,moving
0.091836,-0.034448,-3.480916,-2.137405,moving
0.096963,-0.041528,-3.358779,-2.198473,moving
0.094277,-0.046167,-3.480916,-2.015267,moving
0.096963,-0.035913,-3.236641,-2.076336,moving
0.095986,-0.035181,-3.297710,-2.076336,moving
0.086953,-0.030054,-3.236641,-2.076336,moving
0.098672,-0.042749,-3.358779,-2.137405,moving
0.091104,-0.033960,-3.175573,-2.076336,moving
0.087686,-0.041528,-3.480916,-1.954198,moving
0.088662,-0.029321,-3.236641,-1.893130,moving
0.081338,-0.035913,-3.603053,-2.137405,moving
0.091104,-0.037378,-3.114504,-1.893130,moving
0.084268,-0.031519,-3.297710,-1.893130,moving
0.072305,-0.079370,-3.236641,-1.893130,moving
0.069863,0.000000,-3.603053,-1.954198,moving
0.126992,-0.111108,-3.603053,-1.893130,moving
0.072549,-0.141870,-0.977099,-2.076336,moving
0.061318,-0.048364,-5.068702,-1.648855,moving
0.080117,-0.101343,-3.297710,-1.709924,moving
0.073525,-0.105981,-2.870229,-1.893130,moving
0.077188,-0.094751,-2.198473,-1.770992,moving
0.100137,-0.159204,-3.053435,-1.709924,moving
0.073037,-0.138208,-2.687023,-1.770992,moving
0.065469,-0.165063,-4.396946,-1.709924,moving
0.068643,-0.159937,-4.519084,-1.526718,moving
0.072061,-0.126001,-3.358779,-1.526718,moving
0.019814,-0.117944,-2.931298,-1.160305,moving
0.016396,-0.200464,-3.114504,-1.343511,moving
0.049600,-0.222437,-2.931298,-1.465649,moving
0.053750,-0.215356,-3.480916,-1.221374,moving
0.052773,-0.241968,-3.908397,-1.038168,moving
0.044473,-0.225366,-3.786260,-0.916031,moving
0.039346,-0.255151,-2.870229,-0.732824,moving
0.039102,-0.280298,-2.687023,-0.732824,moving
0.037393,-0.284448,-2.931298,-0.610687,moving
0.022988,-0.278589,-3.419847,-0.427481,moving
0.064004,-0.214380,-4.824428,-0.427481,moving
0.098672,-0.247339,1.404580,-1.160305,moving
0.000000,-0.253198,-4.946565,-0.244275,moving
0.037881,-0.270776,-3.786260,-0.488550,moving
0.016152,-0.221460,-3.114504,-0.061069,moving
0.021523,-0.192896,-3.603053,0.061069,moving
0.000000,-0.164575,-4.702290,0.000000,moving
0.000000,-0.157007,-4.702290,0.305344,moving
0.019082,-0.134058,-3.419847,0.427481,moving
0.000000,-0.134790,-2.870229,0.610687,moving
0.000000,-0.135278,-3.358779,0.427481,moving
0.000000,-0.109155,-3.847328,0.610687,moving
0.000000,-0.074976,-4.274809,0.549618,moving
0.000000,-0.076196,-4.091603,0.488550,moving
0.000000,-0.060327,-3.419847,0.610687,moving
0.000000,-0.051538,-3.114504,1.038168,moving
0.025430,-0.083276,-2.748092,0.732824,moving
0.000000,-0.094507,-2.381679,0.488550,moving
0.000000,-0.052271,-4.458015,0.671756,moving
0.000000,-0.085229,-3.847328,0.854962,moving
0.000000,-0.043970,-4.458015,0.793893,moving
0.000000,-0.048853,-3.175573,0.854962,moving
0.000000,-0.051050,-2.625954,0.854962,moving
0.000000,-0.047144,-3.236641,0.732824,moving
0.000000,-0.034204,-3.664122,0.854962,moving
0.000000,-0.043481,-3.664122,0.793893,moving
0.000000,-0.030054,-3.419847,0.916031,moving
0.000000,-0.023462,-3.114504,0.916031,moving
0.000000,-0.030542,-2.870229,0.916031,moving
0.000000,-0.025415,-2.931298,1.038168,moving
0.000000,-0.020532,-3.480916,1.099237,moving
0.000000,-0.022729,-3.786260,0.916031,moving
0.000000,-0.019556,-3.358779,0.977099,moving
0.000000,0.000000,-3.114504,1.038168,stable
0.000000,0.000000,-2.687023,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.541985,1.038168,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.053435,1.099237,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.541985,0.854962,stable
0.000000,0.000000,-3.603053,0.916031,stable
0.000000,0.015356,-3.114504,0.977099,stable
0.000000,0.000000,-3.114504,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.016821,-3.419847,0.854962,stable
0.000000,0.000000,-3.725191,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.114504,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.480916,0.977099,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.016885,0.000000,-3.297710,0.732824,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,-0.017358,-3.175573,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.297710,1.099237,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,1.099237,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.015176,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,-0.017114,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,-0.033472,-3.236641,0.793893,moving
0.000000,-0.034692,-2.992366,0.977099,moving
0.000000,-0.075220,-3.114504,1.038168,moving
0.000000,-0.103296,-2.870229,1.038168,moving
0.000000,-0.122339,-2.870229,1.038168,moving
0.000000,-0.145044,-3.114504,1.099237,moving
0.000000,-0.174829,-3.175573,1.404580,moving
0.000000,-0.202417,-3.053435,1.404580,moving
0.000000,-0.210718,-2.992366,1.404580,moving
0.000000,-0.235620,-2.992366,1.465649,moving
0.017617,-0.257104,-2.809160,1.648855,moving
0.019326,-0.299097,-2.748092,1.770992,moving
0.019814,-0.306421,-3.541985,1.954198,moving
0.022012,-0.320825,-3.908397,2.198473,moving
0.044473,-0.282983,-3.297710,2.442748,moving
0.023232,-0.324487,-3.786260,2.320611,moving
0.000000,-0.280298,-3.297710,2.503817,moving
0.040078,-0.312524,-3.603053,2.809160,moving
0.031289,-0.298608,-3.114504,2.748092,moving
0.054482,-0.315210,-3.419847,2.748092,moving
0.051797,-0.305933,-3.847328,2.992366,moving
0.057168,-0.299585,-3.664122,3.236641,moving
0.142617,-0.356226,-1.282443,2.870229,moving
0.099648,-0.291284,-2.687023,3.419847,moving
0.081582,-0.261255,-3.908397,3.786260,moving
0.077188,-0.245142,-3.480916,3.603053,moving
0.079873,-0.237817,-3.053435,3.603053,moving
0.090371,-0.205835,-3.603053,3.908397,moving
0.122354,-0.223169,-3.969466,4.335878,moving
0.097207,-0.206323,-2.442748,3.908397,moving
0.114297,-0.186060,-2.931298,4.213740,moving
0.109902,-0.203394,-2.809160,4.274809,moving
0.127969,-0.175562,-3.603053,4.335878,moving
0.122598,-0.162378,-3.786260,4.396946,moving
0.128701,-0.165308,-3.725191,4.274809,moving
0.131143,-0.146021,-3.419847,4.458015,moving
0.132852,-0.127466,-3.419847,4.824428,moving
0.150674,-0.132593,-2.320611,4.274809,moving
0.154580,-0.171655,-2.625954,4.702290,moving
0.139932,-0.122339,-3.358779,4.824428,moving
0.145303,-0.130396,-3.297710,4.763359,moving
0.154824,-0.090112,-3.908397,4.763359,moving
0.157754,-0.016382,-3.847328,4.824428,moving
0.151650,0.000000,-3.725191,4.946565,moving
0.144814,0.033911,-3.541985,5.007634,moving
0.154336,0.082007,-3.114504,4.763359,moving
0.143594,0.058325,-2.748092,4.946565,moving
0.154824,0.050513,-2.687023,4.763359,moving
0.134805,0.077124,-2.748092,4.824428,moving
0.150918,0.046851,-3.114504,4.763359,moving
0.141885,0.051733,-3.175573,4.641222,moving
0.146279,0.065405,-2.931298,4.702290,moving
0.138711,0.045142,-2.748092,4.702290,moving
0.134805,0.051733,-2.381679,4.580153,moving
0.094277,0.015112,-4.091603,4.641222,moving

